Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
0,112.0,13844,33.18945309999981,"[0, 1, 0, 1, 2, 1, 1, 2, 2, 1, 2, 1, 0, 0, 0, 2, 1, 2, 0, 0, 0, 1, 1, 2, 2, 1, 2, 0, 0, 0, 0, 2, 1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 2, 1, 2, 1, 1, 1, 0, 0]",50,4096,40
1,112.0,13845,33.23323070000333,"[0, 1, 0, 1, 2, 1, 1, 2, 2, 1, 2, 1, 0, 0, 0, 2, 1, 2, 0, 0, 0, 1, 1, 2, 2, 1, 2, 0, 0, 0, 0, 2, 1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 2, 1, 2, 1, 1, 1, 0, 0]",50,4096,40
2,112.0,13846,33.27850600000238,"[0, 1, 0, 1, 2, 1, 1, 2, 2, 1, 2, 1, 0, 0, 0, 2, 1, 2, 0, 0, 0, 1, 1, 2, 2, 1, 2, 0, 0, 0, 0, 2, 1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 2, 1, 2, 1, 1, 1, 0, 0]",50,4096,40
4,114.0,13849,33.32260010000027,"[0, 1, 0, 1, 2, 1, 1, 2, 2, 1, 2, 1, 0, 0, 0, 2, 1, 2, 0, 0, 0, 1, 1, 2, 2, 1, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 2, 1, 2, 1, 1, 1, 0, 0]",50,4096,40
8,118.0,13854,33.37423459999991,"[0, 1, 0, 1, 2, 1, 1, 2, 2, 1, 2, 1, 0, 2, 0, 2, 1, 2, 0, 0, 0, 1, 1, 2, 2, 1, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 2, 1, 2, 1, 1, 1, 0, 0]",50,4096,40
16,120.0,13863,33.45031220000237,"[0, 1, 0, 1, 2, 1, 1, 2, 2, 1, 2, 2, 0, 2, 0, 2, 1, 2, 0, 0, 0, 1, 1, 2, 2, 1, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 2, 1, 2, 1, 1, 1, 0, 0]",50,4096,40
32,127.0,13883,33.56445199999871,"[0, 1, 0, 1, 2, 1, 1, 2, 2, 1, 2, 2, 0, 2, 0, 2, 1, 2, 0, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 1, 2, 1, 1, 0, 0, 0]",50,4096,40
64,130.0,13918,33.74997940000321,"[0, 1, 0, 1, 2, 1, 1, 2, 1, 1, 1, 2, 0, 2, 0, 2, 1, 2, 0, 0, 0, 2, 1, 2, 2, 1, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 1, 2, 1, 1, 0, 0, 0]",50,4096,40
128,131.0,13983,34.079345099999045,"[0, 1, 0, 1, 2, 1, 1, 2, 1, 1, 1, 2, 0, 2, 2, 2, 1, 2, 0, 0, 0, 2, 1, 2, 2, 1, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 1, 2, 1, 1, 0, 0, 0]",50,4096,40
256,131.0,14031,34.31069790000038,"[0, 1, 0, 1, 2, 1, 1, 2, 1, 1, 1, 2, 0, 2, 2, 2, 1, 2, 0, 0, 0, 2, 1, 2, 2, 1, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 1, 2, 1, 1, 0, 0, 0]",50,4096,40
512,131.0,14031,34.31069790000038,"[0, 1, 0, 1, 2, 1, 1, 2, 1, 1, 1, 2, 0, 2, 2, 2, 1, 2, 0, 0, 0, 2, 1, 2, 2, 1, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 1, 2, 1, 1, 0, 0, 0]",50,4096,40
1024,131.0,14031,34.31069790000038,"[0, 1, 0, 1, 2, 1, 1, 2, 1, 1, 1, 2, 0, 2, 2, 2, 1, 2, 0, 0, 0, 2, 1, 2, 2, 1, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 1, 2, 1, 1, 0, 0, 0]",50,4096,40
2048,131.0,14031,34.31069790000038,"[0, 1, 0, 1, 2, 1, 1, 2, 1, 1, 1, 2, 0, 2, 2, 2, 1, 2, 0, 0, 0, 2, 1, 2, 2, 1, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 1, 2, 1, 1, 0, 0, 0]",50,4096,40
4096,131.0,14031,34.31069790000038,"[0, 1, 0, 1, 2, 1, 1, 2, 1, 1, 1, 2, 0, 2, 2, 2, 1, 2, 0, 0, 0, 2, 1, 2, 2, 1, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 1, 2, 1, 1, 0, 0, 0]",50,4096,40
0,104.0,14031,34.34974109999894,"[2, 1, 1, 0, 2, 1, 1, 2, 0, 2, 2, 0, 0, 1, 1, 2, 1, 2, 0, 2, 2, 1, 1, 1, 1, 0, 0, 2, 0, 2, 2, 2, 0, 1, 1, 2, 2, 2, 2, 0, 2, 1, 0, 0, 1, 2, 2, 1, 1, 1]",50,4096,41
1,105.0,14033,34.39323609999701,"[2, 1, 1, 0, 2, 1, 1, 2, 0, 2, 2, 0, 0, 1, 1, 2, 1, 2, 0, 2, 2, 1, 0, 1, 1, 0, 0, 2, 0, 2, 2, 2, 0, 1, 1, 2, 2, 2, 2, 0, 2, 1, 0, 0, 1, 2, 2, 1, 1, 1]",50,4096,41
2,106.0,14035,34.442755700001726,"[2, 1, 1, 0, 2, 1, 1, 2, 0, 2, 2, 0, 0, 1, 1, 2, 1, 2, 0, 2, 2, 1, 0, 1, 1, 0, 0, 2, 0, 2, 2, 2, 0, 1, 1, 2, 2, 2, 2, 0, 2, 2, 0, 0, 1, 2, 2, 1, 1, 1]",50,4096,41
4,106.0,14037,34.483230199999525,"[2, 1, 1, 0, 2, 1, 1, 2, 0, 2, 2, 0, 0, 1, 1, 2, 1, 2, 0, 2, 2, 1, 0, 1, 1, 0, 0, 2, 0, 2, 2, 2, 0, 1, 1, 2, 2, 2, 2, 0, 2, 2, 0, 0, 1, 2, 2, 1, 1, 1]",50,4096,41
8,109.0,14043,34.52693780000118,"[2, 1, 0, 0, 2, 1, 1, 2, 1, 2, 2, 0, 0, 1, 1, 2, 1, 2, 0, 2, 2, 1, 0, 1, 1, 0, 0, 2, 0, 2, 2, 2, 0, 1, 1, 2, 2, 2, 2, 0, 2, 2, 0, 0, 1, 2, 2, 1, 1, 1]",50,4096,41
16,117.0,14054,34.58447190000152,"[2, 1, 0, 0, 2, 1, 0, 2, 1, 2, 2, 0, 0, 1, 1, 2, 1, 2, 0, 2, 2, 1, 0, 1, 1, 0, 0, 2, 0, 2, 2, 2, 0, 1, 1, 2, 2, 2, 2, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 1]",50,4096,41
32,123.0,14073,34.68038659999729,"[2, 1, 0, 0, 2, 1, 0, 0, 1, 2, 2, 0, 0, 1, 1, 2, 1, 2, 0, 2, 0, 1, 0, 1, 1, 0, 0, 2, 0, 2, 2, 2, 0, 1, 1, 2, 2, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 1]",50,4096,41
64,124.0,14106,34.864736299998185,"[2, 1, 0, 2, 2, 1, 0, 0, 1, 2, 2, 0, 0, 1, 1, 2, 1, 2, 0, 2, 0, 1, 0, 1, 1, 0, 0, 2, 0, 2, 2, 2, 0, 1, 1, 2, 2, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 1]",50,4096,41
128,129.0,14173,35.21408070000325,"[2, 1, 0, 2, 2, 1, 0, 0, 1, 2, 2, 0, 0, 2, 1, 2, 1, 2, 0, 2, 0, 1, 0, 1, 1, 0, 0, 2, 0, 2, 1, 1, 0, 1, 1, 2, 2, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 1]",50,4096,41
256,133.0,14304,35.865489299998444,"[2, 1, 0, 2, 2, 1, 0, 0, 1, 2, 2, 0, 0, 2, 1, 1, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 2, 0, 2, 1, 1, 0, 1, 1, 2, 2, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 1]",50,4096,41
512,133.0,14383,36.28567650000332,"[2, 1, 0, 2, 2, 1, 0, 0, 1, 2, 2, 0, 0, 2, 1, 1, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 2, 0, 2, 1, 1, 0, 1, 1, 2, 2, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 1]",50,4096,41
1024,133.0,14383,36.28567650000332,"[2, 1, 0, 2, 2, 1, 0, 0, 1, 2, 2, 0, 0, 2, 1, 1, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 2, 0, 2, 1, 1, 0, 1, 1, 2, 2, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 1]",50,4096,41
2048,133.0,14383,36.28567650000332,"[2, 1, 0, 2, 2, 1, 0, 0, 1, 2, 2, 0, 0, 2, 1, 1, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 2, 0, 2, 1, 1, 0, 1, 1, 2, 2, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 1]",50,4096,41
4096,133.0,14383,36.28567650000332,"[2, 1, 0, 2, 2, 1, 0, 0, 1, 2, 2, 0, 0, 2, 1, 1, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 2, 0, 2, 1, 1, 0, 1, 1, 2, 2, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 1]",50,4096,41
0,101.0,14383,36.32358060000115,"[1, 1, 2, 0, 2, 0, 1, 2, 2, 2, 1, 0, 0, 0, 2, 1, 1, 2, 0, 0, 1, 0, 1, 2, 2, 0, 0, 2, 0, 2, 1, 1, 1, 2, 0, 1, 2, 2, 1, 2, 0, 1, 1, 1, 2, 0, 1, 0, 2, 1]",50,4096,42
1,101.0,14384,36.366959099999804,"[1, 1, 2, 0, 2, 0, 1, 2, 2, 2, 1, 0, 0, 0, 2, 1, 1, 2, 0, 0, 1, 0, 1, 2, 2, 0, 0, 2, 0, 2, 1, 1, 1, 2, 0, 1, 2, 2, 1, 2, 0, 1, 1, 1, 2, 0, 1, 0, 2, 1]",50,4096,42
2,101.0,14385,36.40767929999856,"[1, 1, 2, 0, 2, 0, 1, 2, 2, 2, 1, 0, 0, 0, 2, 1, 1, 2, 0, 0, 1, 0, 1, 2, 2, 0, 0, 2, 0, 2, 1, 1, 1, 2, 0, 1, 2, 2, 1, 2, 0, 1, 1, 1, 2, 0, 1, 0, 2, 1]",50,4096,42
4,104.0,14389,36.44855290000123,"[1, 1, 2, 0, 2, 2, 1, 2, 2, 2, 1, 0, 0, 0, 2, 1, 1, 2, 0, 0, 1, 0, 1, 2, 2, 1, 0, 2, 0, 2, 1, 1, 1, 2, 0, 1, 2, 2, 1, 2, 0, 1, 1, 1, 2, 0, 1, 0, 2, 1]",50,4096,42
8,108.0,14394,36.505441399996926,"[1, 1, 2, 0, 2, 2, 1, 2, 2, 2, 1, 0, 0, 0, 2, 1, 1, 2, 0, 0, 1, 0, 2, 2, 2, 1, 0, 2, 0, 2, 1, 1, 1, 2, 0, 1, 2, 2, 1, 2, 0, 1, 1, 1, 2, 0, 1, 0, 2, 1]",50,4096,42
16,109.0,14403,36.58653809999669,"[1, 1, 2, 0, 2, 2, 1, 2, 2, 2, 1, 0, 0, 0, 2, 1, 1, 2, 0, 0, 1, 0, 2, 2, 2, 1, 0, 2, 0, 2, 1, 1, 1, 2, 0, 1, 2, 2, 1, 2, 0, 1, 1, 1, 2, 0, 1, 0, 2, 0]",50,4096,42
32,113.0,14422,36.68284449999919,"[0, 1, 2, 0, 2, 2, 1, 2, 2, 2, 1, 0, 0, 0, 2, 1, 1, 2, 0, 0, 1, 0, 2, 2, 2, 1, 0, 2, 0, 2, 1, 1, 1, 0, 0, 1, 2, 2, 1, 2, 0, 1, 0, 1, 2, 0, 1, 0, 2, 0]",50,4096,42
64,121.0,14459,36.87751019999996,"[0, 1, 2, 0, 2, 2, 1, 2, 2, 1, 1, 2, 0, 0, 2, 1, 1, 2, 0, 0, 1, 0, 2, 2, 2, 1, 0, 2, 0, 2, 0, 1, 1, 0, 0, 1, 2, 2, 1, 0, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0]",50,4096,42
128,132.0,14532,37.17316359999677,"[0, 0, 2, 0, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 0, 0, 1, 0, 2, 2, 0, 1, 2, 2, 0, 2, 0, 1, 1, 0, 0, 0, 1, 2, 1, 0, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0]",50,4096,42
256,136.0,14663,37.850551800001995,"[0, 0, 2, 0, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 0, 0, 1, 2, 2, 2, 0, 1, 2, 2, 0, 2, 0, 0, 1, 0, 0, 0, 1, 2, 1, 0, 0, 1, 0, 1, 2, 2, 1, 0, 0, 0]",50,4096,42
512,136.0,14763,38.337405400001444,"[0, 0, 2, 0, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 0, 0, 1, 2, 2, 2, 0, 1, 2, 2, 0, 2, 0, 0, 1, 0, 0, 0, 1, 2, 1, 0, 0, 1, 0, 1, 2, 2, 1, 0, 0, 0]",50,4096,42
1024,136.0,14763,38.337405400001444,"[0, 0, 2, 0, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 0, 0, 1, 2, 2, 2, 0, 1, 2, 2, 0, 2, 0, 0, 1, 0, 0, 0, 1, 2, 1, 0, 0, 1, 0, 1, 2, 2, 1, 0, 0, 0]",50,4096,42
2048,136.0,14763,38.337405400001444,"[0, 0, 2, 0, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 0, 0, 1, 2, 2, 2, 0, 1, 2, 2, 0, 2, 0, 0, 1, 0, 0, 0, 1, 2, 1, 0, 0, 1, 0, 1, 2, 2, 1, 0, 0, 0]",50,4096,42
4096,136.0,14763,38.337405400001444,"[0, 0, 2, 0, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 0, 0, 1, 2, 2, 2, 0, 1, 2, 2, 0, 2, 0, 0, 1, 0, 0, 0, 1, 2, 1, 0, 0, 1, 0, 1, 2, 2, 1, 0, 0, 0]",50,4096,42
0,104.0,14763,38.37483419999626,"[0, 2, 1, 1, 0, 2, 2, 2, 0, 2, 1, 0, 0, 0, 0, 2, 2, 1, 1, 2, 0, 0, 2, 2, 0, 0, 1, 2, 2, 2, 1, 2, 0, 0, 1, 1, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 2, 1, 2]",50,4096,43
1,106.0,14765,38.412997699997504,"[0, 2, 1, 1, 0, 2, 2, 2, 0, 2, 1, 0, 0, 0, 0, 2, 2, 1, 1, 2, 0, 1, 2, 2, 0, 0, 1, 2, 2, 2, 1, 2, 0, 0, 1, 1, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 2, 1, 2]",50,4096,43
2,109.0,14767,38.454347300001245,"[0, 2, 1, 1, 0, 2, 2, 2, 0, 2, 1, 0, 0, 0, 0, 2, 2, 1, 1, 2, 0, 1, 2, 2, 0, 0, 1, 2, 2, 2, 1, 2, 0, 0, 1, 1, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 2, 1, 0]",50,4096,43
4,110.0,14770,38.49759520000225,"[0, 2, 1, 1, 0, 2, 2, 2, 0, 2, 1, 0, 0, 0, 0, 2, 2, 1, 1, 2, 0, 1, 2, 2, 0, 0, 1, 2, 2, 2, 1, 2, 0, 0, 1, 1, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0]",50,4096,43
8,110.0,14774,38.55685629999789,"[0, 2, 1, 1, 0, 2, 2, 2, 0, 2, 1, 0, 0, 0, 0, 2, 2, 1, 1, 2, 0, 1, 2, 2, 0, 0, 1, 2, 2, 2, 1, 2, 0, 0, 1, 1, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0]",50,4096,43
16,115.0,14786,38.64770609999687,"[0, 2, 1, 1, 0, 2, 2, 2, 0, 2, 1, 0, 0, 1, 0, 2, 2, 1, 1, 2, 0, 1, 2, 2, 0, 0, 2, 2, 2, 2, 1, 2, 0, 0, 1, 1, 0, 1, 2, 2, 2, 0, 0, 2, 0, 0, 0, 1, 1, 0]",50,4096,43
32,120.0,14807,38.751381900001434,"[0, 2, 1, 1, 0, 2, 2, 2, 0, 2, 1, 0, 0, 1, 0, 2, 2, 1, 1, 2, 0, 1, 0, 2, 0, 0, 0, 2, 2, 2, 1, 1, 0, 0, 1, 1, 0, 0, 2, 2, 2, 0, 0, 2, 1, 0, 0, 1, 1, 0]",50,4096,43
64,122.0,14841,38.94303639999998,"[0, 2, 1, 1, 0, 2, 2, 2, 0, 1, 1, 0, 0, 1, 0, 2, 2, 1, 1, 2, 0, 1, 0, 2, 0, 0, 0, 2, 2, 2, 1, 1, 0, 0, 1, 1, 0, 0, 2, 2, 2, 0, 0, 2, 1, 0, 0, 1, 1, 1]",50,4096,43
128,130.0,14912,39.251644099997065,"[0, 2, 1, 1, 0, 2, 2, 2, 0, 1, 1, 0, 0, 1, 0, 2, 2, 1, 2, 1, 0, 1, 0, 2, 0, 2, 0, 0, 2, 1, 1, 1, 0, 0, 2, 1, 0, 0, 2, 1, 2, 0, 0, 2, 1, 0, 0, 1, 1, 1]",50,4096,43
256,134.0,15044,39.941026799999236,"[1, 2, 1, 1, 0, 2, 2, 2, 0, 1, 1, 0, 0, 1, 0, 1, 2, 2, 2, 1, 0, 1, 0, 2, 0, 2, 0, 0, 2, 1, 1, 1, 2, 0, 2, 1, 0, 0, 2, 1, 2, 0, 0, 2, 1, 0, 0, 1, 1, 1]",50,4096,43
512,136.0,15189,40.6645187000031,"[1, 2, 1, 1, 0, 2, 2, 2, 0, 1, 1, 0, 0, 1, 0, 1, 2, 2, 2, 1, 0, 1, 0, 1, 0, 2, 0, 0, 2, 1, 1, 1, 2, 0, 2, 1, 0, 0, 2, 1, 2, 0, 0, 2, 1, 0, 0, 1, 1, 1]",50,4096,43
1024,136.0,15189,40.6645187000031,"[1, 2, 1, 1, 0, 2, 2, 2, 0, 1, 1, 0, 0, 1, 0, 1, 2, 2, 2, 1, 0, 1, 0, 1, 0, 2, 0, 0, 2, 1, 1, 1, 2, 0, 2, 1, 0, 0, 2, 1, 2, 0, 0, 2, 1, 0, 0, 1, 1, 1]",50,4096,43
2048,136.0,15189,40.6645187000031,"[1, 2, 1, 1, 0, 2, 2, 2, 0, 1, 1, 0, 0, 1, 0, 1, 2, 2, 2, 1, 0, 1, 0, 1, 0, 2, 0, 0, 2, 1, 1, 1, 2, 0, 2, 1, 0, 0, 2, 1, 2, 0, 0, 2, 1, 0, 0, 1, 1, 1]",50,4096,43
4096,136.0,15189,40.6645187000031,"[1, 2, 1, 1, 0, 2, 2, 2, 0, 1, 1, 0, 0, 1, 0, 1, 2, 2, 2, 1, 0, 1, 0, 1, 0, 2, 0, 0, 2, 1, 1, 1, 2, 0, 2, 1, 0, 0, 2, 1, 2, 0, 0, 2, 1, 0, 0, 1, 1, 1]",50,4096,43
0,109.0,15189,40.69859859999997,"[1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 2, 2, 1, 0, 2, 0, 2, 0, 2, 0, 0, 1, 1, 2, 2, 1, 0, 2, 0, 1, 2, 0, 0, 0, 1, 2, 2, 2, 1, 0, 1, 0, 0, 1, 1]",50,4096,44
1,109.0,15190,40.742160000001604,"[1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 2, 2, 1, 0, 2, 0, 2, 0, 2, 0, 0, 1, 1, 2, 2, 1, 0, 2, 0, 1, 2, 0, 0, 0, 1, 2, 2, 2, 1, 0, 1, 0, 0, 1, 1]",50,4096,44
2,109.0,15191,40.78248020000319,"[1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 2, 2, 1, 0, 2, 0, 2, 0, 2, 0, 0, 1, 1, 2, 2, 1, 0, 2, 0, 1, 2, 0, 0, 0, 1, 2, 2, 2, 1, 0, 1, 0, 0, 1, 1]",50,4096,44
4,112.0,15194,40.83039199999621,"[1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 2, 2, 1, 0, 2, 0, 2, 0, 2, 0, 0, 1, 1, 2, 2, 1, 0, 2, 0, 1, 2, 0, 0, 0, 1, 2, 2, 2, 1, 0, 1, 0, 0, 0, 1]",50,4096,44
8,113.0,15199,40.88525330000266,"[1, 2, 2, 1, 1, 0, 1, 2, 1, 1, 1, 0, 1, 1, 0, 2, 2, 1, 0, 2, 0, 2, 0, 2, 0, 0, 1, 1, 2, 2, 1, 0, 2, 0, 1, 2, 0, 0, 0, 1, 2, 2, 2, 1, 0, 1, 0, 0, 0, 1]",50,4096,44
16,121.0,15212,40.961588699996355,"[1, 2, 1, 1, 1, 2, 1, 2, 0, 1, 1, 0, 1, 1, 0, 1, 2, 1, 0, 2, 0, 2, 0, 2, 0, 0, 1, 1, 2, 2, 1, 0, 2, 0, 1, 2, 0, 2, 0, 1, 2, 2, 2, 1, 0, 1, 0, 0, 0, 1]",50,4096,44
32,125.0,15231,41.06424960000004,"[1, 2, 1, 1, 1, 2, 1, 2, 0, 0, 0, 0, 1, 1, 0, 1, 2, 1, 0, 2, 0, 2, 0, 2, 0, 0, 1, 1, 2, 2, 1, 0, 2, 2, 1, 2, 0, 2, 0, 1, 2, 2, 2, 1, 0, 1, 0, 0, 0, 1]",50,4096,44
64,130.0,15266,41.25835630000074,"[1, 2, 1, 1, 1, 2, 2, 2, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 0, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 0, 2, 0, 1, 2, 2, 2, 1, 0, 1, 0, 0, 0, 1]",50,4096,44
128,136.0,15335,41.5948991999976,"[1, 0, 1, 1, 1, 2, 2, 2, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 2, 0, 0, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 0, 2, 0, 1, 2, 2, 1, 1, 1, 0, 0, 0, 0, 1]",50,4096,44
256,137.0,15441,42.14960140000039,"[1, 0, 1, 1, 1, 2, 2, 2, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 1, 0, 2, 0, 2, 0, 0, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 0, 2, 0, 1, 2, 2, 1, 1, 1, 0, 0, 0, 0, 1]",50,4096,44
512,137.0,15441,42.14960140000039,"[1, 0, 1, 1, 1, 2, 2, 2, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 1, 0, 2, 0, 2, 0, 0, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 0, 2, 0, 1, 2, 2, 1, 1, 1, 0, 0, 0, 0, 1]",50,4096,44
1024,137.0,15441,42.14960140000039,"[1, 0, 1, 1, 1, 2, 2, 2, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 1, 0, 2, 0, 2, 0, 0, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 0, 2, 0, 1, 2, 2, 1, 1, 1, 0, 0, 0, 0, 1]",50,4096,44
2048,137.0,15441,42.14960140000039,"[1, 0, 1, 1, 1, 2, 2, 2, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 1, 0, 2, 0, 2, 0, 0, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 0, 2, 0, 1, 2, 2, 1, 1, 1, 0, 0, 0, 0, 1]",50,4096,44
4096,137.0,15441,42.14960140000039,"[1, 0, 1, 1, 1, 2, 2, 2, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 1, 0, 2, 0, 2, 0, 0, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 0, 2, 0, 1, 2, 2, 1, 1, 1, 0, 0, 0, 0, 1]",50,4096,44
0,107.0,15441,42.18754130000161,"[0, 0, 2, 2, 2, 1, 2, 0, 1, 0, 0, 2, 2, 0, 1, 2, 1, 2, 1, 2, 1, 0, 0, 0, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 1, 2, 2, 1, 1, 2, 1, 1, 0, 1, 2, 1]",50,4096,45
1,107.0,15442,42.22426709999854,"[0, 0, 2, 2, 2, 1, 2, 0, 1, 0, 0, 2, 2, 0, 1, 2, 1, 2, 1, 2, 1, 0, 0, 0, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 1, 2, 2, 1, 1, 2, 1, 1, 0, 1, 2, 1]",50,4096,45
2,107.0,15443,42.26544280000235,"[0, 0, 2, 2, 2, 1, 2, 0, 1, 0, 0, 2, 2, 0, 1, 2, 1, 2, 1, 2, 1, 0, 0, 0, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 1, 2, 2, 1, 1, 2, 1, 1, 0, 1, 2, 1]",50,4096,45
4,108.0,15446,42.32923070000106,"[0, 0, 2, 2, 2, 1, 2, 0, 1, 0, 0, 2, 2, 0, 1, 2, 1, 2, 1, 2, 1, 0, 0, 0, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 2, 2, 1, 1, 2, 1, 1, 0, 1, 2, 1]",50,4096,45
8,113.0,15452,42.37865700000111,"[0, 0, 2, 2, 2, 1, 2, 0, 1, 0, 2, 0, 2, 0, 1, 2, 1, 2, 1, 2, 1, 0, 0, 0, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 2, 2, 1, 1, 2, 1, 1, 0, 1, 2, 1]",50,4096,45
16,114.0,15461,42.450225699998555,"[0, 0, 2, 2, 2, 1, 2, 0, 1, 0, 2, 0, 2, 0, 1, 2, 1, 2, 1, 2, 1, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 2, 2, 1, 1, 2, 1, 1, 0, 1, 2, 1]",50,4096,45
32,125.0,15484,42.56326650000119,"[0, 0, 2, 2, 2, 1, 2, 2, 1, 1, 0, 0, 2, 0, 1, 2, 1, 2, 1, 2, 2, 0, 0, 0, 0, 2, 2, 2, 1, 2, 1, 1, 1, 1, 0, 0, 1, 0, 1, 2, 0, 1, 1, 2, 0, 1, 0, 1, 2, 1]",50,4096,45
64,135.0,15521,42.77237920000334,"[2, 1, 2, 2, 2, 1, 2, 2, 1, 1, 0, 0, 2, 0, 1, 2, 1, 2, 1, 2, 2, 0, 0, 0, 0, 1, 2, 2, 1, 2, 1, 1, 1, 1, 0, 0, 1, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 0, 1]",50,4096,45
128,135.0,15585,43.125293999997666,"[2, 1, 2, 2, 2, 1, 2, 2, 1, 1, 0, 0, 2, 0, 1, 2, 1, 2, 1, 2, 2, 0, 0, 0, 0, 1, 2, 2, 1, 2, 1, 1, 1, 1, 0, 0, 1, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 0, 1]",50,4096,45
